stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2700106,2700106,ON CHARLOTTE AT 25TH SOUTHBOUND,,39.081625,-94.574918,,,,,,0
26016,26016,ON TROOST AT 67TH NB,,39.006481,-94.574836,,,,,,0
25057,25057,ON TROOST AT 65TH SOUTHBOUND,,39.009799,-94.5748,,,,,,0
25018,25018,ON CHARLOTTE BETWEEN 23RD AND 24TH SOUTHBOUND,,39.084481,-94.57479,,,,,,0
2400008,2400008,ON 13TH BETWEEN CHARLOTTE & HOLMES WB,,39.098389,-94.574777,,,,,,0
25056,25056,ON TROOST AT MEYER SOUTHBOUND,,39.011611,-94.574757,,,,,,0
25165,25165,ON TROOST AT 65TH NORTHBOUND,,39.009537,-94.574677,,,,,,0
26009,26009,ON TROOST AT 63RD SB,,39.0131,-94.574642,,,,,,0
25166,25166,ON TROOST AT MEYER NORTHBOUND,,39.011606,-94.574576,,,,,,0
25167,25167,ON TROOST AT 63RD NORTHBOUND,,39.013475,-94.574501,,,,,,0
1090041,1090041,ON 11TH BETWEEN CHARLOTTE AND HOLMES WESTBOUND,,39.100885,-94.574437,,,,,,0
6300036,6300036,ON 63RD AT TROOST WESTBOUND,,39.013294,-94.574436,,,,,,0
25053,25053,ON TROOST AT 61ST SOUTHBOUND,,39.016731,-94.574434,,,,,,0
26002,26002,ON CHARLOTTE AT 18TH SB,,39.091171,-94.574429,,,,,,0
7100084,7100084,ON TRUMAN AT CHARLOTTE WESTBOUND FARSIDE,,39.095635,-94.5744,,,,,,0
25169,25169,ON TROOST AT 61ST NORTHBOUND,,39.016483,-94.57432,,,,,,0
26008,26008,ON TROOST AT 59TH SB,,39.019818,-94.574281,,,,,,0
212,212,ON 12TH BETWEEN HOLMES AND CHARLOTTE EASTBOUND,,39.099558,-94.574269,,,,,,0
1529,1529,ON FRONT AT RIVERFRONT EASTBOUND,,39.115299,-94.574141,,,,,,0
6231,6231,ON FRONT AT RIVERFRONT WESTBOUND,,39.115536,-94.574135,,,,,,0
26001,26001,ON 12TH AT CHARLOTTE EASTBOUND NEARSIDE,,39.099568,-94.57413,,,,,,0
3100064,3100064,ON 31ST AT CAMPBELL EASTBOUND,,39.070556,-94.574116,,,,,,0
26017,26017,ON TROOST AT 59TH NB,,39.020088,-94.574113,,,,,,0
6300062,6300062,ON 63RD AT TROOST EASTBOUND,,39.01316,-94.574097,,,,,,0
25049,25049,ON TROOST AT 57TH SOUTHBOUND,,39.023704,-94.574043,,,,,,0
25173,25173,ON TROOST AT 57TH NORTHBOUND,,39.023463,-94.573967,,,,,,0
1320034,1320034,ON ARMOUR AT GENTRY WESTBOUND FARSIDE,,39.142633,-94.573922,,,,,,0
5400060,5400060,INACTIVE 812016  ON ARMOUR AT CAMPBELL WESTBOUND,,39.063398,-94.573899,,,,,,0
211,211,EAST VILLAGE - BAY H,,39.099406,-94.573877,,,,,,0
207,207,EAST VILLAGE - BAY I,,39.099525,-94.573876,,,,,,0
1350072,1350072,ON ARMOUR AT GENTRY EASTBOUND NEARSIDE,,39.142522,-94.57385,,,,,,0
25047,25047,ON TROOST AT 55TH SOUTHBOUND,,39.027328,-94.573843,,,,,,0
208,208,EAST VILLAGE - BAY K,,39.099667,-94.57382,,,,,,0
3100032,3100032,ON 31ST AT CAMPBELL WESTBOUND,,39.070648,-94.573805,,,,,,0
26018,26018,ON TROOST AT 55TH NB,,39.027325,-94.57373,,,,,,0
2400075,2400075,ON CHARLOTTE AT ADMIRAL SOUTHBOUND,,39.105348,-94.57373,,,,,,0
200,200,EAST VILLAGE - BAY J,,39.099554,-94.573677,,,,,,0
26024,26024,ON 25TH AT CAMPBELL WB,,39.081514,-94.573654,,,,,,0
206,206,EAST VILLAGE - BAY F,,39.099146,-94.573644,,,,,,0
26003,26003,ON 25TH AT CAMPBELL EB,,39.081391,-94.5736,,,,,,0
2400100,2400100,ON CHARLOTTE AT 6TH NORTHBOUND,,39.105861,-94.573571,,,,,,0
2700108,2700108,ON 27TH AT CAMPBELL EB,,39.077766,-94.573533,,,,,,0
25044,25044,ON TROOST AT 52ND/ROCKHURST SOUTHBOUND,,39.032841,-94.573515,,,,,,0
203,203,EAST VILLAGE - BAY C,,39.099149,-94.573462,,,,,,0
26007,26007,ON TROOST AT 51ST SB,,39.034312,-94.573454,,,,,,0
202,202,EAST VILLAGE - BAY B,,39.09926,-94.573453,,,,,,0
201,201,EAST VILLAGE - BAY A,,39.099456,-94.573445,,,,,,0
26019,26019,ON TROOST AT 52ND NB,,39.032847,-94.573418,,,,,,0
4700034,4700034,ON CLEAVER II BLVD AT TROOST WB,,39.041739,-94.573337,,,,,,0
25179,25179,ON TROOST AT 51ST NORTHBOUND,,39.034319,-94.573272,,,,,,0
213,213,ON 12TH AT CHARLOTTE WESTBOUND NEARSIDE,,39.099646,-94.573268,,,,,,0
25172,25172,ON TROOST AT VOLKER SOUTHBOUND,,39.037404,-94.57321,,,,,,0
252307,252307,ON TROOST AT 48TH / UMKC SOUTHBOUND,,39.040357,-94.57309,,,,,,0
25181,25181,ON TROOST AT VOLKER/49TH NORTHBOUND,,39.037417,-94.573071,,,,,,0
25040,25040,ON TROOST AT CLEAVER II SOUTHBOUND,,39.041824,-94.572998,,,,,,0
25171,25171,ON TROOST AT 48TH ST / UMKC NORTHBOUND,,39.040429,-94.572968,,,,,,0
5500208,5500208,ON BANNISTER AT LYDIA EASTBOUND,,38.955025,-94.572956,,,,,,0
7100128,7100128,ON TRUMAN AT CAMPBELL EASTBOUND,,39.09543,-94.572926,,,,,,0
25134,25134,ON BANNISTER AT LYDIA WESTBOUND,,38.955205,-94.572905,,,,,,0
25039,25039,ON TROOST AT BRUSH CREEK SOUTHBOUND,,39.043709,-94.572893,,,,,,0
26020,26020,ON TROOST AT 47TH/EMANUEL CLEAVER II NB,,39.041824,-94.572885,,,,,,0
25183,25183,ON TROOST AT 45TH STREET SOUTHBOUND FARSIDE,,39.045171,-94.572824,,,,,,0
25185,25185,ON TROOST AT BRUSH CREEK NORTHBOUND,,39.043473,-94.572805,,,,,,0
25186,25186,ON TROOST AT 45TH NORTHBOUND,,39.045176,-94.572723,,,,,,0
25036,25036,ON TROOST AT 43RD SOUTHBOUND,,39.04877,-94.572626,,,,,,0
6300035,6300035,ON 63RD AT TRACY WESTBOUND,,39.013217,-94.572474,,,,,,0
26021,26021,ON TROOST AT 43RD NB,,39.049805,-94.57241,,,,,,0
25034,25034,ON TROOST AT 41ST SOUTHBOUND,,39.052648,-94.572374,,,,,,0
25190,25190,ON TROOST AT 41ST NORTHBOUND,,39.052419,-94.572269,,,,,,0
390137,390137,ON 39TH AT TROOST EASTBOUND,,39.056035,-94.572248,,,,,,0
2400073,2400073,ON INDEPENDENCE AVE AT CAMPBELL WESTBOUND,,39.107145,-94.572218,,,,,,0
25032,25032,ON TROOST AT 39TH SOUTHBOUND,,39.055901,-94.572202,,,,,,0
2400102,2400102,ON INDEPENDENCE AVE AT CAMPBELL EASTBOUND,,39.107039,-94.572164,,,,,,0
25192,25192,ON TROOST AT 39TH NORTHBOUND,,39.056191,-94.57205,,,,,,0
390057,390057,ON 39TH AT TROOST WESTBOUND,,39.056126,-94.571997,,,,,,0
25030,25030,ON TROOST AT 37TH SOUTHBOUND,,39.059779,-94.571953,,,,,,0
25194,25194,ON TROOST AT 37TH  NORTHBOUND,,39.059552,-94.57188,,,,,,0
5300091,5300091,ON ARMOUR AT TROOST EASTBOUND,,39.063195,-94.571869,,,,,,0
26006,26006,ON TROOST AT ARMOUR SOUTHBOUND,,39.063123,-94.57178,,,,,,0
1350075,1350075,ON ARMOUR AT IRON EASTBOUND NEARSIDE,,39.142901,-94.571662,,,,,,0
26022,26022,ON TROOST AT ARMOUR NB,,39.063424,-94.571632,,,,,,0
5400059,5400059,ON ARMOUR AT TROOST WESTBOUND,,39.06329,-94.571557,,,,,,0
25025,25025,ON TROOST AT LINWOOD SOUTHBOUND,,39.068536,-94.571489,,,,,,0
3100066,3100066,ON 31ST AT TROOST EASTBOUND,,39.070443,-94.57144,,,,,,0
26005,26005,ON TROOST AT 31ST SB,,39.070355,-94.571415,,,,,,0
25199,25199,ON TROOST AT LINWOOD NORTHBOUND,,39.06859,-94.571363,,,,,,0
6300063,6300063,ON 63RD BETWEEN TRACY AND PASEO EASTBOUND,,39.013073,-94.571312,,,,,,0
2440035,2440035,ON ARMOUR AT IRON WESTBOUND NEARSIDE,,39.143082,-94.571307,,,,,,0
1632305,1632305,ON 63RD ST BETWEEN PASEO AND TRACY WESTBOUND,,39.01319,-94.571296,,,,,,0
25200,25200,ON TROOST AT 31ST NORTHBOUND,,39.070419,-94.571257,,,,,,0
4700173,4700173,ON CLEAVER II BLVD BETWEEN FOREST & TRACY EB,,39.041564,-94.571245,,,,,,0
3100030,3100030,ON 31ST AT TROOST WESTBOUND,,39.07055,-94.571219,,,,,,0
4700033,4700033,ON CLEAVER II BLVD AT FOREST/TRACY WB,,39.04167,-94.571209,,,,,,0
25022,25022,ON TROOST AT 29TH SOUTHBOUND,,39.07427,-94.571197,,,,,,0
1750090,1750090,ON 75TH AT LYDIA EASTBOUND,,38.991363,-94.571186,,,,,,0
2700110,2700110,ON 27TH AT TROOST EASTBOUND,,39.077677,-94.571105,,,,,,0
25202,25202,ON TROOST AT 29TH NORTHBOUND,,39.074027,-94.571081,,,,,,0
26004,26004,ON TROOST AT 27TH SB,,39.077601,-94.571059,,,,,,0
540018,540018,ON 85TH ST AT FLORA EB,,38.973165,-94.571006,,,,,,0
540003,540003,ON 85TH ST AT FLORA WB,,38.973292,-94.571,,,,,,0
1750030,1750030,ON 75TH AT LYDIA WESTBOUND,,38.991405,-94.570945,,,,,,0
26023,26023,ON TROOST AT 27TH NB,,39.077865,-94.570874,,,,,,0
250029,250029,ON TROOST AT 25TH ST SB,,39.081468,-94.570822,,,,,,0
250028,250028,ON TROOST AT 24TH ST SB,,39.0828,-94.570792,,,,,,0
2700048,2700048,ON 27TH AT TROOST WESTBOUND,,39.077783,-94.57079,,,,,,0
25325,25325,ON TROOST AT 25TH NB,,39.081282,-94.570736,,,,,,0
25324,25324,ON TROOST AT 24TH NB,,39.082796,-94.570638,,,,,,0
5400154,5400154,ON PASEO AT 63RD SOUTHBOUND,,39.013234,-94.570543,,,,,,0
75195,75195,ON 12TH AT TROOST WESTBOUND FARSIDE,,39.099544,-94.57044,,,,,,0
5400152,5400152,ON PASEO AT 61ST SOUTHBOUND,,39.016574,-94.570409,,,,,,0
250026,250026,ON TROOST AT 18TH SOUTHBOUND,,39.09147,-94.57034,,,,,,0
25013,25013,ON TROOST AT 17TH SOUTHBOUND,,39.092834,-94.570305,,,,,,0
25212,25212,ON TROOST AT 18TH NORTHBOUND,,39.091823,-94.570191,,,,,,0
25011,25011,ON TROOST AT TRUMAN SOUTHBOUND NEARSIDE,,39.095469,-94.570152,,,,,,0
25213,25213,ON TROOST AT 17TH NORTHBOUND,,39.092895,-94.570147,,,,,,0
25010,25010,ON 12TH AT TROOST EASTBOUND,,39.099424,-94.570095,,,,,,0
25214,25214,ON TROOST AT TRUMAN NORTHBOUND,,39.095524,-94.570014,,,,,,0
7100082,7100082,ON TRUMAN AT TROOST WESTBOUND NEARSIDE,,39.095427,-94.569963,,,,,,0
711202,711202,ON TRUMAN RD AT TROOST EASTBOUND FARSIDE,,39.095317,-94.569905,,,,,,0
390139,390139,ON 39TH AT TRACY EASTBOUND,,39.055951,-94.569874,,,,,,0
5400032,5400032,ON PASEO AT 63RD NORTHBOUND,,39.013279,-94.569837,,,,,,0
5400034,5400034,ON PASEO AT 61ST NORTHBOUND,,39.016298,-94.569729,,,,,,0
390055,390055,ON 39TH AT TRACY WESTBOUND,,39.05605,-94.569703,,,,,,0
5400150,5400150,ON PASEO AT 59TH SOUTHBOUND,,39.01991,-94.569684,,,,,,0
5400126,5400126,ON ARMOUR AT TRACY EASTBOUND,,39.063116,-94.56967,,,,,,0
109162,109162,ON 10TH AT TROOST EASTBOUND FARSIDE,,39.101858,-94.569599,,,,,,0
3000048,3000048,ON 9TH AT TROOST WESTBOUND,,39.103165,-94.569589,,,,,,0
5400036,5400036,ON PASEO AT 59TH NORTHBOUND,,39.019321,-94.569543,,,,,,0
6900036,6900036,ON 8TH AT TROOST EASTBOUND,,39.104004,-94.569511,,,,,,0
2440032,2440032,ON ARMOUR AT KNOX EASTBOUND,,39.143316,-94.569298,,,,,,0
5300025,5300025,ON ARMOUR AT TRACY WESTBOUND,,39.063244,-94.569258,,,,,,0
1080200,1080200,ON 18TH AT FOREST EASTBOUND,,39.091293,-94.569073,,,,,,0
1320028,1320028,ON ARMOUR AT KNOX WESTBOUND NEARSIDE,,39.143491,-94.569048,,,,,,0
1080162,1080162,ON 18TH AT FOREST WESTBOUND,,39.091394,-94.568835,,,,,,0
54152,54152,ON PASEO AT MEYER SB,,39.012374,-94.568805,,,,,,0
3100067,3100067,ON 31ST AT TRACY EASTBOUND,,39.070349,-94.568779,,,,,,0
85161,85161,ON PASEO AT MEYER NORTHBOUND,,39.012395,-94.56867,,,,,,0
1750029,1750029,ON 75TH AT WAYNE WESTBOUND,,38.991346,-94.568659,,,,,,0
5400090,5400090,ON PASEO AT VOLKER SOUTHBOUND,,39.04008,-94.568555,,,,,,0
3100029,3100029,ON 31ST AT TRACY WESTBOUND,,39.070448,-94.568542,,,,,,0
5400139,5400139,ON PASEO AT CLEAVER II BLVD SB,,39.041859,-94.568504,,,,,,0
5400157,5400157,ON PASEO AT 66TH SOUTHBOUND,,39.008356,-94.568473,,,,,,0
6300064,6300064,ON 63RD AT PASEO/BUSHMAN EASTBOUND,,39.012901,-94.568291,,,,,,0
5400148,5400148,ON PASEO AT 57TH SOUTHBOUND,,39.023529,-94.568289,,,,,,0
5400029,5400029,ON PASEO NORTH OF 66TH,,39.008328,-94.56826,,,,,,0
5400138,5400138,ON PASEO AT 45TH SOUTHBOUND,,39.045296,-94.568207,,,,,,0
1750091,1750091,ON 75TH BETWEEN WAYNE & HIGHLAND EB,,38.991211,-94.568204,,,,,,0
2400071,2400071,ON INDEPENDENCE AVE AT FOREST WESTBOUND,,39.10698,-94.568111,,,,,,0
5400137,5400137,ON PASEO AT 44TH SOUTHBOUND,,39.047235,-94.568091,,,,,,0
5400140,5400140,ON PASEO AT 49TH SOUTHBOUND,,39.036983,-94.568082,,,,,,0
6300034,6300034,ON 63RD AT PASEO WESTBOUND,,39.013059,-94.568062,,,,,,0
5400146,5400146,ON PASEO AT 55TH SOUTHBOUND FARSIDE,,39.026863,-94.568056,,,,,,0
5400065,5400065,ON PASEO AT CLEAVER II BLVD  NB,,39.041939,-94.568049,,,,,,0
2400104,2400104,ON INDEPENDENCE AVE AT FOREST EASTBOUND,,39.106884,-94.568045,,,,,,0
5400136,5400136,ON PASEO AT 43RD SOUTHBOUND,,39.048925,-94.568009,,,,,,0
5400047,5400047,ON PASEO AT 45TH NORTHBOUND,,39.044965,-94.567997,,,,,,0
5400092,5400092,ON PASEO AT VOLKER NB,,39.039569,-94.567985,,,,,,0
4700032,4700032,ON CLEAVER II BLVD AT PASEO WB,,39.041868,-94.567958,,,,,,0
5400048,5400048,ON PASEO AT 44TH NORTHBOUND,,39.046795,-94.567887,,,,,,0
472500,472500,ON CLEAVER II BLVD AT PASEO EB,,39.041606,-94.567858,,,,,,0
5400144,5400144,ON PASEO AT 53RD SOUTHBOUND,,39.030728,-94.567844,,,,,,0
5400049,5400049,ON PASEO AT 43RD NORTHBOUND,,39.048567,-94.567812,,,,,,0
5400134,5400134,ON PASEO AT 41ST SOUTHBOUND,,39.052561,-94.567776,,,,,,0
5400142,5400142,ON PASEO AT 51ST SOUTHBOUND,,39.034396,-94.567655,,,,,,0
5400038,5400038,ON PASEO AT 57TH NORTHBOUND,,39.023223,-94.567607,,,,,,0
1200133,1200133,ON 12TH AT TRACY EASTBOUND,,39.099346,-94.56758,,,,,,0
5400051,5400051,ON PASEO AT 41ST NORTHBOUND,,39.052174,-94.56758,,,,,,0
5400132,5400132,ON PASEO AT 39TH SOUTHBOUND,,39.056069,-94.56756,,,,,,0
5300024,5300024,ON ARMOUR AT PASEO WESTBOUND,,39.063167,-94.567493,,,,,,0
542503,542503,ON PASEO AT 49TH NB,,39.037765,-94.567481,,,,,,0
540002,540002,ON PASEO AT 85TH ST SB,,38.973205,-94.567442,,,,,,0
5400040,5400040,ON PASEO AT 55TH NORTHBOUND,,39.026852,-94.567423,,,,,,0
5400130,5400130,ON PASEO AT 37TH SOUTHBOUND,,39.059656,-94.567403,,,,,,0
5400053,5400053,ON PASEO AT 39TH NORTHBOUND,,39.05577,-94.567366,,,,,,0
390053,390053,ON 39TH AT PASEO WESTBOUND,,39.055969,-94.567332,,,,,,0
390141,390141,ON 39TH AT PASEO EASTBOUND FARSIDE,,39.055852,-94.567292,,,,,,0
540019,540019,ON PASEO AT 85TH ST NB,,38.97322,-94.567287,,,,,,0
5400177,5400177,ON PASEO AT 83RD SOUTHBOUND,,38.977171,-94.567267,,,,,,0
5400042,5400042,ON PASEO AT 53RD NORTHBOUND,,39.030468,-94.567226,,,,,,0
5400176,5400176,ON PASEO AT 82ND SOUTHBOUND,,38.978389,-94.567204,,,,,,0
5400055,5400055,ON PASEO AT 37TH NORTHBOUND,,39.059347,-94.567192,,,,,,0
3000071,3000071,ON 8TH AT TRACY EASTBOUND,,39.103917,-94.567181,,,,,,0
85171,85171,ON PASEO AT ARMOUR SOUTHBOUND FARSIDE,,39.062989,-94.567154,,,,,,0
5400010,5400010,ON PASEO AT 83RD NORTHBOUND,,38.977166,-94.567105,,,,,,0
5400174,5400174,ON PASEO AT 80TH SOUTHBOUND,,38.98296,-94.567,,,,,,0
5400011,5400011,ON PASEO AT 81ST TERRACE NORTHBOUND,,38.979146,-94.566985,,,,,,0
5400044,5400044,ON PASEO AT BROOKWOOD NORTHBOUND,,39.033961,-94.566982,,,,,,0
5400173,5400173,ON PASEO AT 79TH SOUTHBOUND,,38.984091,-94.566945,,,,,,0
11181,11181,ON 9TH AT TRACY AVE WESTBOUND,,39.103067,-94.566944,,,,,,0
271301,271301,ON 27TH ST AT WEST PASEO EASTBOUND,,39.077528,-94.566897,,,,,,0
271302,271302,ON 27TH ST AT WEST PASEO WESTBOUND,,39.077635,-94.56689,,,,,,0
5300094,5300094,ON ARMOUR AT PASEO EASTBOUND,,39.063003,-94.566866,,,,,,0
5400012,5400012,ON PASEO AT 80TH NORTHBOUND,,38.982035,-94.566844,,,,,,0
5400172,5400172,ON PASEO AT 77TH TERR SOUTHBOUND,,38.986087,-94.566799,,,,,,0
1080161,1080161,ON 18TH AT LYDIA WESTBOUND,,39.091333,-94.566789,,,,,,0
5400171,5400171,ON PASEO AT 76TH TERRACE SOUTHBOUND,,38.988181,-94.566746,,,,,,0
3100068,3100068,ON 31ST AT PASEO EASTBOUND,,39.070305,-94.56674,,,,,,0
4700031,4700031,ON CLEAVER II BLVD AT 1526 CLEAVER II BLVD WB,,39.042043,-94.56666,,,,,,0
1750092,1750092,ON 75TH AT PASEO EASTBOUND,,38.99111,-94.566653,,,,,,0
5400168,5400168,ON PASEO AT 75TH SOUTHBOUND,,38.99132,-94.566594,,,,,,0
3100028,3100028,ON 31ST AT PASEO WESTBOUND,,39.070381,-94.566525,,,,,,0
5400167,5400167,ON PASEO AT 74TH SOUTHBOUND,,38.993092,-94.56649,,,,,,0
5400014,5400014,ON PASEO AT 79TH NORTHBOUND,,38.984091,-94.566389,,,,,,0
542502,542502,ON PASEO AT RACHEL MORADO 77TH NB,,38.98712,-94.566242,,,,,,0
5400016,5400016,ON PASEO AT 76TH TERRACE NORTHBOUND,,38.987907,-94.566196,,,,,,0
6300033,6300033,ON 63RD AT BUSHMAN WESTBOUND,,39.012999,-94.566135,,,,,,0
2400105,2400105,ON INDEPENDENCE AVE AT VIRGINIA EASTBOUND,,39.106828,-94.566059,,,,,,0
2700045,2700045,ON 27TH AT PASEO WESTBOUND,,39.077604,-94.566056,,,,,,0
2700113,2700113,ON 27TH AT PASEO EASTBOUND,,39.077498,-94.566055,,,,,,0
5400019,5400019,ON PASEO AT 75TH NORTHBOUND,,38.991323,-94.56603,,,,,,0
7100131,7100131,ON TRUMAN AT LYDIA EASTBOUND,,39.095169,-94.565956,,,,,,0
5400020,5400020,ON PASEO AT 74TH NORTHBOUND,,38.992853,-94.565942,,,,,,0
1750028,1750028,ON 75TH AT PASEO WESTBOUND,,38.991218,-94.56593,,,,,,0
5400159,5400159,ON PASEO AT WOODLAND SOUTHBOUND,,39.007072,-94.565926,,,,,,0
4700174,4700174,ON CLEAVER II BLVD AT 1525 E CLEAVER II BLVD EB,,39.042017,-94.565847,,,,,,0
2400070,2400070,ON INDEPENDENCE AVE AT VIRGINIA WESTBOUND,,39.106909,-94.565804,,,,,,0
7100080,7100080,ON TRUMAN AT LYDIA WESTBOUND,,39.095267,-94.565718,,,,,,0
5400165,5400165,ON PASEO AT 72ND SOUTHBOUND,,38.996472,-94.565667,,,,,,0
5400028,5400028,ON PASEO AT WOODLAND NORTHBOUND,,39.007115,-94.565632,,,,,,0
1080160,1080160,ON 18TH BETWEEN PASEO & GROVE WESTBOUND,,39.09128,-94.565522,,,,,,0
3100027,3100027,ON 31ST AT FLORA WESTBOUND,,39.070349,-94.565427,,,,,,0
390142,390142,ON 39TH AT WAYNE EB,,39.055798,-94.565329,,,,,,0
110069,110069,ON 10TH AT LYDIA EASTBOUND,,39.101686,-94.565262,,,,,,0
3100069,3100069,ON 31ST AT FLORA EASTBOUND,,39.070262,-94.565205,,,,,,0
1350036,1350036,ON ARMOUR RD AT OZARK  WESTBOUND,,39.14417,-94.565202,,,,,,0
5400022,5400022,ON PASEO AT 72ND NORTHBOUND,,38.996435,-94.565162,,,,,,0
10192,10192,ON 11TH AT LYDIA WESTBOUND NEARSIDE,,39.100584,-94.565064,,,,,,0
1350077,1350077,ON ARMOUR AT OZARK EASTBOUND,,39.144075,-94.565049,,,,,,0
390052,390052,ON 39TH AT WAYNE WESTBOUND,,39.055879,-94.565046,,,,,,0
1080202,1080202,ON 18TH BETWEEN GROVE AND PASEO EASTBOUND,,39.091174,-94.565019,,,,,,0
5300095,5300095,ON 35TH AT WAYNE EASTBOUND,,39.06297,-94.564933,,,,,,0
6300065,6300065,ON 63RD AT WOODLAND EASTBOUND,,39.012824,-94.564868,,,,,,0
6300032,6300032,ON 63RD AT CITADEL WESTBOUND,,39.012914,-94.564846,,,,,,0
5300022,5300022,ON 35TH AT WAYNE WESTBOUND,,39.063074,-94.564639,,,,,,0
3100070,3100070,ON 31ST AT WAYNE EASTBOUND,,39.07025,-94.564519,,,,,,0
5400164,5400164,ON PASEO AT GREGORY SOUTHBOUND,,38.998474,-94.564418,,,,,,0
3100026,3100026,ON 31ST AT WAYNE WESTBOUND,,39.070321,-94.56426,,,,,,0
2572303,2572303,ON 95TH TERR AT EUCLID WESTBOUND,,38.956409,-94.564208,,,,,,0
4702,4702,ON CLEAVER II BLVD AT 1706 EAST,,39.043182,-94.564173,,,,,,0
1200134,1200134,ON 12TH AT PASEO EASTBOUND,,39.099242,-94.564169,,,,,,0
25087,25087,ON 95TH TERR AT EUCLID EASTBOUND,,38.956303,-94.564142,,,,,,0
5400160,5400160,ON PASEO AT 67TH SOUTHBOUND,,39.005674,-94.564082,,,,,,0
110070,110070,ON 10TH AT SOUTHBOUND PASEO EASTBOUND,,39.101647,-94.564031,,,,,,0
5400023,5400023,ON PASEO AT GREGORY NORTHBOUND,,38.998242,-94.564011,,,,,,0
3000045,3000045,ON 9TH AT PASEO WB,,39.10307,-94.563967,,,,,,0
390051,390051,ON 39TH AT WOODLAND WESTBOUND,,39.055843,-94.563868,,,,,,0
5400027,5400027,ON 67TH AT SB PASEO WB,,39.005649,-94.563714,,,,,,0
4700175,4700175,ON CLEAVER II BLVD AT WOODLAND EASTBOUND,,39.043292,-94.563636,,,,,,0
1080204,1080204,ON 18TH AT VINE EASTBOUND,,39.091143,-94.563483,,,,,,0
4700030,4700030,ON CLEAVER II BLVD AT WOODLAND WESTBOUND,,39.043479,-94.563457,,,,,,0
2400069,2400069,ON INDEPENDENCE AVE AT PASEO WESTBOUND,,39.106813,-94.563323,,,,,,0
1080159,1080159,ON 18TH AT VINE WESTBOUND,,39.091238,-94.563274,,,,,,0
2400106,2400106,ON INDEPENDENCE AVE AT PASEO EASTBOUND FARSIDE,,39.106692,-94.563269,,,,,,0
6300066,6300066,ON 63RD AT EUCLID EASTBOUND,,39.012749,-94.56315,,,,,,0
2572201,2572201,ON 95TH TERR AT GARFIELD WESTBOUND,,38.956822,-94.563111,,,,,,0
25088,25088,ON 95TH TERR AT GARFIELD EASTBOUND,,38.956731,-94.562988,,,,,,0
2850079,2850079,ON 39TH AT WOODLAND EASTBOUND,,39.055722,-94.562974,,,,,,0
5400161,5400161,ON PASEO AT 68TH SOUTHBOUND,,39.003852,-94.56296,,,,,,0
6300031,6300031,ON 63RD AT EUCLID WESTBOUND,,39.012816,-94.562928,,,,,,0
3000072,3000072,ON 8TH AT PASEO EASTBOUND,,39.103776,-94.562835,,,,,,0
272506,272506,ON 27TH ST AT 71 HWY EB,,39.077387,-94.562775,,,,,,0
272503,272503,ON 27TH ST AT 71 HWY WB,,39.077505,-94.562773,,,,,,0
5400162,5400162,ON PASEO AT 69TH SOUTHBOUND,,39.002045,-94.562713,,,,,,0
5300096,5300096,ON 35TH AT WOODLAND EASTBOUND,,39.06289,-94.562597,,,,,,0
7100132,7100132,ON TRUMAN AT PASEO EASTBOUND FARSIDE,,39.095044,-94.56243,,,,,,0
110038,110038,ON ELLA FITZGERALD AT BASIE ST WESTBOUND,,39.100293,-94.562419,,,,,,0
541512,541512,ON 67TH AT PASEO WB,,39.005561,-94.562304,,,,,,0
23526,23526,ON 35TH AT WOODLAND WB,,39.062991,-94.562292,,,,,,0
110030,110030,ON 18TH AT HIGHLAND EASTBOUND,,39.091107,-94.562279,,,,,,0
5400025,5400025,ON PASEO AT 69TH NORTHBOUND,,39.001724,-94.56226,,,,,,0
3100072,3100072,ON 31ST AT WOODLAND EASTBOUND,,39.070144,-94.562219,,,,,,0
5400026,5400026,ON PASEO AT 68TH NORTHBOUND,,39.003578,-94.562152,,,,,,0
8449,8449,ON DAVIDSON AT PARVIN SB,,39.168046,-94.562096,,,,,,0
1080158,1080158,ON 18TH AT HIGHLAND WESTBOUND,,39.0912,-94.56207,,,,,,0
1462,1462,ON DAVIDSON AT PARVIN NB,,39.167868,-94.562068,,,,,,0
3100024,3100024,ON 31ST AT WOODLAND WESTBOUND,,39.070217,-94.562,,,,,,0
11169,11169,ON 9TH AT HIGHLAND WESTBOUND,,39.103004,-94.561812,,,,,,0
1090059,1090059,ON MARYLOU WMS AT HIGHLAND EB,,39.102281,-94.561805,,,,,,0
1750026,1750026,ON 75TH AT BROOKLYN WESTBOUND NEARSIDE,,38.99104,-94.561738,,,,,,0
272502,272502,ON 27TH AT WOODLAND WB,,39.07744,-94.561602,,,,,,0
75191,75191,ON E 75TH AT BROOKLYN/PARK EASTBOUND,,38.990928,-94.56155,,,,,,0
272507,272507,ON 27TH AT WOODLAND EB,,39.077315,-94.561372,,,,,,0
80001,80001,ON 18TH ST AT WOODLAND EB,,39.091078,-94.561153,,,,,,0
7100077,7100077,ON TRUMAN AT WOODLAND WESTBOUND FARSIDE,,39.095101,-94.561061,,,,,,0
1080157,1080157,ON 18TH AT WOODLAND WESTBOUND,,39.091164,-94.560951,,,,,,0
6300067,6300067,ON 63RD AT BROOKLYN EASTBOUND,,39.012648,-94.560876,,,,,,0
